transaction_id,timestamp,amount_usd,customer_email,email_domain,billing_country,shipping_country,ip_country,card_bin,payment_method,account_age_days,purchases_last_24h,product_category,device_type,is_chargeback
TXN000973,2024-04-09 14:53:58,265.51,maria.smith622@gmx.com,gmx.com,GB,GB,GB,601611,bank_transfer,1915,1,clothing,tablet,0
TXN000974,2024-02-25 08:19:12,11.9,ana.jones802@hotmail.com,hotmail.com,GB,GB,GB,411111,credit_card,1960,1,sporting_goods,desktop,0
TXN000975,2024-06-12 05:27:46,85.69,david.brown905@yahoo.com,yahoo.com,CO,CO,CO,540540,credit_card,952,2,books,tablet,0
TXN000976,2024-08-15 14:25:13,83.12,emma.wilson419@protonmail.com,protonmail.com,AR,AR,AR,373737,debit_card,572,1,jewelry,tablet,0
TXN000977,2024-04-28 23:26:28,70.07,lisa.lee834@hotmail.com,hotmail.com,AR,AR,AR,448100,debit_card,1697,2,electronics,desktop,0
TXN000978,2024-07-13 17:53:29,133.65,alex.brown671@gmx.com,gmx.com,GB,GB,GB,424242,paypal,1302,1,books,desktop,0
TXN000979,2024-04-09 00:21:39,125.36,anna.brown133@yahoo.com,yahoo.com,FR,FR,FR,424242,debit_card,207,0,books,desktop,0
TXN000980,2024-09-13 21:49:05,273.56,peter.smith237@outlook.com,outlook.com,CA,CA,CA,532532,credit_card,762,0,prepaid_card,mobile,0
TXN000981,2024-08-24 16:58:03,68.79,ana.jones887@mail.com,mail.com,CA,CA,CA,424242,credit_card,74,1,home_appliances,mobile,0
TXN000982,2024-12-16 10:07:57,18.41,alex.davis676@yahoo.com,yahoo.com,DE,DE,DE,601109,bank_transfer,1231,2,books,mobile,0
TXN000983,2024-01-20 08:33:48,46.09,lisa.brown752@hotmail.com,hotmail.com,DE,DE,DE,448100,bank_transfer,704,0,electronics,tablet,0
TXN000984,2024-11-07 09:30:24,26.34,emma.jones849@gmx.com,gmx.com,MX,MX,MX,601109,bank_transfer,1954,2,books,tablet,0
TXN000985,2024-05-04 05:35:12,58.84,lisa.wilson340@icloud.com,icloud.com,BR,BR,BR,448100,debit_card,887,1,electronics,tablet,0
TXN000986,2024-01-25 02:33:36,131.47,chris.martinez445@mail.com,mail.com,AR,AR,AR,448100,paypal,1859,2,prepaid_card,mobile,0
TXN000987,2024-09-08 18:13:37,48.48,jane.johnson730@yahoo.com,yahoo.com,US,US,US,448100,bank_transfer,1954,0,home_appliances,tablet,0
TXN000988,2024-03-03 16:16:10,78.0,maria.lee817@hotmail.com,hotmail.com,AR,AR,AR,601611,bank_transfer,89,0,sporting_goods,desktop,0
TXN000989,2024-03-05 04:26:37,150.17,sarah.jones271@protonmail.com,protonmail.com,BR,BR,BR,448100,credit_card,744,1,prepaid_card,desktop,0
TXN000990,2024-12-23 13:45:42,50.76,lisa.wilson632@yahoo.com,yahoo.com,BR,BR,BR,448100,credit_card,430,0,beauty,desktop,0
TXN000991,2024-03-21 15:19:41,35.7,luis.rodriguez676@outlook.com,outlook.com,DE,DE,DE,373737,credit_card,364,2,books,tablet,0
TXN000992,2024-07-18 17:09:03,98.2,tom.garcia321@protonmail.com,protonmail.com,MX,MX,MX,601109,bank_transfer,134,0,prepaid_card,desktop,0
TXN000993,2024-03-14 05:50:22,11.4,lisa.lee506@gmail.com,gmail.com,DE,DE,DE,448100,paypal,1189,1,sporting_goods,mobile,0
TXN000994,2024-02-15 06:09:09,17.14,maria.martinez798@hotmail.com,hotmail.com,AU,AU,AU,540540,bank_transfer,1764,2,books,mobile,0
TXN000995,2024-01-01 08:06:45,40.54,chris.davis247@outlook.com,outlook.com,AU,AU,AU,601109,credit_card,577,2,clothing,tablet,0
TXN000996,2024-01-06 20:35:29,42.5,emma.wilson840@gmx.com,gmx.com,AR,AR,AR,540540,debit_card,1703,1,beauty,tablet,0
TXN000997,2024-06-21 22:12:19,90.84,chris.brown180@outlook.com,outlook.com,US,US,US,448100,debit_card,264,1,clothing,desktop,0
TXN000998,2024-06-07 09:50:31,98.06,peter.lee567@hotmail.com,hotmail.com,GB,GB,GB,373737,debit_card,387,0,sporting_goods,mobile,0
TXN000999,2024-01-15 05:16:44,23.33,maria.martinez132@gmail.com,gmail.com,BR,BR,BR,532532,paypal,1034,0,sporting_goods,mobile,0
TXN001000,2024-05-07 14:25:29,136.23,john.rodriguez676@protonmail.com,protonmail.com,US,US,US,540540,debit_card,651,0,clothing,desktop,0
TXN001001,2024-04-09 14:57:09,39.59,david.lee632@icloud.com,icloud.com,AR,AR,AR,424242,debit_card,582,0,books,desktop,0
TXN001002,2024-07-27 12:45:59,16.35,mike.wilson227@outlook.com,outlook.com,MX,MX,MX,448100,debit_card,269,2,clothing,mobile,0
TXN001003,2024-12-29 02:28:40,47.7,peter.martinez978@hotmail.com,hotmail.com,GB,GB,GB,601611,bank_transfer,571,0,beauty,desktop,0
TXN001004,2024-09-09 10:46:12,29.06,maria.lee766@gmx.com,gmx.com,DE,DE,DE,373737,bank_transfer,349,0,home_appliances,desktop,0
TXN001005,2024-12-01 05:09:02,263.35,david.davis219@mail.com,mail.com,GB,GB,GB,601611,credit_card,2,5,prepaid_card,mobile,1
TXN001006,2024-03-11 03:53:46,57.88,jane.johnson393@hotmail.com,hotmail.com,DE,DE,DE,601109,bank_transfer,1109,2,beauty,mobile,0
TXN001007,2024-03-19 12:03:50,103.04,emma.garcia551@outlook.com,outlook.com,FR,FR,FR,601109,debit_card,325,2,electronics,tablet,0
TXN001008,2024-10-01 01:04:44,84.36,anna.smith763@yahoo.com,yahoo.com,BR,BR,BR,540540,paypal,1665,1,books,mobile,0
TXN001009,2024-04-23 03:37:16,97.62,david.davis618@icloud.com,icloud.com,MX,MX,MX,532532,paypal,1802,2,clothing,tablet,0
TXN001010,2024-11-05 19:13:38,72.45,tom.lee100@outlook.com,outlook.com,MX,MX,MX,532532,paypal,894,0,home_appliances,desktop,0
TXN001011,2024-06-18 06:03:07,17.89,anna.lee192@outlook.com,outlook.com,AR,AR,AR,540540,credit_card,1452,0,jewelry,desktop,0
TXN001012,2024-03-14 07:11:34,154.46,david.martinez483@gmx.com,gmx.com,AR,AR,AR,411111,paypal,1278,0,clothing,mobile,0
TXN001013,2024-11-04 05:03:45,99.98,emma.smith281@outlook.com,outlook.com,AU,AU,AU,532532,debit_card,890,0,clothing,mobile,0
TXN001014,2024-07-19 22:01:20,71.33,tom.garcia429@yahoo.com,yahoo.com,DE,DE,DE,540540,credit_card,248,2,home_appliances,tablet,0
TXN001015,2024-10-19 23:10:42,95.3,lisa.davis383@gmail.com,gmail.com,AU,AU,AU,424242,debit_card,758,1,electronics,mobile,0
TXN001016,2024-06-14 01:37:40,10.01,chris.brown882@hotmail.com,hotmail.com,CO,CO,CO,540540,bank_transfer,201,1,electronics,tablet,0
TXN001017,2024-02-16 01:52:29,34.16,alex.wilson127@gmx.com,gmx.com,CO,CO,CO,448100,credit_card,559,0,sporting_goods,mobile,0
TXN001018,2024-09-05 13:52:38,25.66,emma.garcia500@gmail.com,gmail.com,AU,AU,AU,601611,bank_transfer,472,0,beauty,desktop,0
TXN001019,2024-02-15 10:10:18,655.95,maria.lee411@icloud.com,icloud.com,CA,UA,PK,448100,credit_card,284,2,electronics,mobile,1
TXN001020,2024-08-30 02:25:38,24.64,jane.wilson922@mail.com,mail.com,MX,MX,MX,601109,bank_transfer,1249,2,home_appliances,tablet,0
TXN001021,2024-06-01 02:34:28,84.81,emma.wilson407@protonmail.com,protonmail.com,AR,AR,AR,373737,paypal,510,0,clothing,mobile,0
TXN001022,2024-10-15 21:47:52,188.12,anna.garcia987@mail.com,mail.com,BR,BR,BR,448100,debit_card,370,2,jewelry,desktop,0
TXN001023,2024-11-13 14:02:08,20.16,ana.johnson510@gmail.com,gmail.com,AU,AU,AU,532532,bank_transfer,461,2,beauty,desktop,0
TXN001024,2024-05-28 16:34:56,117.05,ana.rodriguez532@mail.com,mail.com,CO,CO,CO,424242,bank_transfer,511,1,beauty,mobile,0
TXN001025,2024-11-17 23:03:52,605.17,lisa.wilson941@gmail.com,gmail.com,DE,NG,UA,601611,credit_card,567,3,jewelry,mobile,1
TXN001026,2024-02-10 11:28:39,11.12,alex.garcia192@protonmail.com,protonmail.com,CA,CA,CA,601109,debit_card,1359,1,jewelry,desktop,0
TXN001027,2024-02-09 04:31:29,149.95,alex.wilson782@hotmail.com,hotmail.com,DE,DE,DE,424242,bank_transfer,925,0,jewelry,tablet,0
TXN001028,2024-12-28 15:23:58,33.37,ana.lee17@outlook.com,outlook.com,US,US,US,424242,paypal,310,1,electronics,mobile,0
TXN001029,2024-07-28 14:50:39,192.72,alex.jones780@yahoo.com,yahoo.com,MX,MX,MX,373737,paypal,1290,0,home_appliances,tablet,0
TXN001030,2024-06-13 12:14:53,45.42,anna.garcia892@gmx.com,gmx.com,CA,CA,CA,448100,paypal,615,2,sporting_goods,desktop,0
TXN001031,2024-02-26 19:42:53,230.8,chris.martinez971@outlook.com,outlook.com,BR,BR,BR,448100,bank_transfer,1723,1,jewelry,desktop,0
TXN001032,2024-04-15 11:37:12,67.19,jane.garcia144@gmx.com,gmx.com,MX,MX,MX,448100,credit_card,559,2,sporting_goods,tablet,0
TXN001033,2024-09-07 10:29:33,90.88,maria.lee492@gmx.com,gmx.com,MX,MX,MX,601611,debit_card,613,0,electronics,desktop,0
TXN001034,2024-10-26 22:12:28,93.54,maria.smith201@mail.com,mail.com,DE,DE,DE,448100,paypal,193,2,prepaid_card,tablet,0
TXN001035,2024-11-30 11:57:18,109.44,mike.martinez829@hotmail.com,hotmail.com,FR,FR,FR,532532,bank_transfer,1368,1,jewelry,mobile,0
TXN001036,2024-05-28 19:44:43,175.35,john.jones929@yahoo.com,yahoo.com,AU,AU,AU,601109,paypal,1461,0,prepaid_card,mobile,0
TXN001037,2024-06-14 23:46:44,194.51,lisa.davis820@protonmail.com,protonmail.com,AU,AU,AU,424242,debit_card,646,2,jewelry,mobile,0
TXN001038,2024-02-29 14:29:23,133.11,maria.wilson747@yahoo.com,yahoo.com,BR,BR,BR,601109,bank_transfer,1042,1,electronics,tablet,0
TXN001039,2024-01-31 07:48:18,24.15,alex.jones39@yahoo.com,yahoo.com,MX,MX,MX,540540,credit_card,1187,0,electronics,tablet,0
TXN001040,2024-06-08 19:34:12,62.74,lisa.jones665@gmx.com,gmx.com,CO,CO,CO,601611,debit_card,1545,0,books,mobile,0
TXN001041,2024-07-30 10:16:00,83.1,ana.johnson467@icloud.com,icloud.com,CO,CO,CO,532532,bank_transfer,500,1,books,mobile,0
TXN001042,2024-02-08 01:48:34,24.64,mike.johnson850@icloud.com,icloud.com,FR,FR,FR,601611,credit_card,61,1,beauty,desktop,0
TXN001043,2024-05-29 02:36:21,115.27,david.brown537@gmail.com,gmail.com,FR,FR,FR,601109,credit_card,430,0,sporting_goods,mobile,0
TXN001044,2024-08-22 04:05:33,126.56,mike.brown898@mail.com,mail.com,DE,DE,DE,601611,credit_card,1970,1,sporting_goods,desktop,0
TXN001045,2024-10-22 23:28:23,215.99,lisa.rodriguez500@mail.com,mail.com,CO,CO,CO,540540,debit_card,758,0,jewelry,desktop,0
TXN001046,2024-12-08 13:08:58,37.88,mike.rodriguez561@protonmail.com,protonmail.com,MX,MX,MX,373737,debit_card,1530,2,books,mobile,0
TXN001047,2024-05-04 05:25:03,45.78,jane.jones972@gmail.com,gmail.com,GB,GB,GB,448100,paypal,1865,1,electronics,mobile,0
TXN001048,2024-05-22 23:31:40,16.66,john.johnson698@yahoo.com,yahoo.com,GB,GB,GB,601611,bank_transfer,1186,0,clothing,desktop,0
TXN001049,2024-11-15 08:05:58,122.8,lisa.davis597@mail.com,mail.com,CA,CA,CA,532532,paypal,1515,0,clothing,desktop,0
TXN001050,2024-09-10 01:02:44,375.4,jane.wilson97@hotmail.com,hotmail.com,FR,FR,FR,411111,bank_transfer,284,1,prepaid_card,mobile,0
TXN001051,2024-04-09 21:36:56,84.72,peter.davis501@hotmail.com,hotmail.com,CO,CO,CO,601109,bank_transfer,1082,0,beauty,desktop,0
TXN001052,2024-09-07 01:50:44,30.73,mike.rodriguez72@mail.com,mail.com,GB,GB,GB,532532,credit_card,1526,0,beauty,mobile,0
TXN001053,2024-02-27 11:51:16,64.32,john.wilson608@gmail.com,gmail.com,BR,BR,BR,540540,credit_card,864,0,prepaid_card,mobile,0
TXN001054,2024-06-12 21:36:00,64.47,mike.brown998@mail.com,mail.com,AR,AR,AR,540540,debit_card,1169,0,home_appliances,desktop,0
TXN001055,2024-04-21 20:46:05,148.32,jane.rodriguez984@yahoo.com,yahoo.com,US,US,US,373737,credit_card,312,2,clothing,desktop,0
TXN001056,2024-12-28 07:31:58,98.28,sarah.rodriguez776@outlook.com,outlook.com,US,US,US,540540,credit_card,1864,1,home_appliances,desktop,0
TXN001057,2024-01-13 17:51:44,95.65,lisa.brown842@protonmail.com,protonmail.com,BR,BR,BR,424242,bank_transfer,233,2,electronics,desktop,0
TXN001058,2024-11-08 17:16:18,87.44,ana.johnson295@yahoo.com,yahoo.com,BR,BR,BR,448100,bank_transfer,1215,0,books,tablet,0
TXN001059,2024-04-12 15:42:52,31.75,luis.smith143@yahoo.com,yahoo.com,AR,AR,AR,424242,credit_card,394,1,prepaid_card,mobile,0
TXN001060,2024-01-14 05:19:10,93.11,maria.brown292@hotmail.com,hotmail.com,GB,GB,GB,411111,debit_card,414,0,jewelry,desktop,0
TXN001061,2024-08-28 22:37:49,18.9,maria.wilson196@gmail.com,gmail.com,CO,CO,CO,601611,paypal,837,0,electronics,desktop,0
TXN001062,2024-09-04 11:34:27,97.64,sarah.rodriguez973@hotmail.com,hotmail.com,US,US,US,601611,bank_transfer,724,0,electronics,mobile,0
TXN001063,2024-02-21 22:23:56,67.79,emma.rodriguez944@gmail.com,gmail.com,AU,AU,AU,540540,paypal,1422,0,books,tablet,0
TXN001064,2024-01-14 23:43:58,21.38,chris.lee461@icloud.com,icloud.com,FR,FR,FR,532532,paypal,446,0,books,tablet,0
TXN001065,2024-02-10 15:33:25,87.67,luis.rodriguez731@yahoo.com,yahoo.com,AR,AR,AR,601109,paypal,1729,1,home_appliances,desktop,0
TXN001066,2024-05-29 05:41:58,390.8,tom.jones395@mail.com,mail.com,US,NG,RO,532532,credit_card,586,1,prepaid_card,desktop,1
TXN001067,2024-02-18 07:41:42,243.51,david.rodriguez624@outlook.com,outlook.com,CO,CO,CO,424242,paypal,115,0,clothing,mobile,0
TXN001068,2024-09-13 14:39:27,33.59,alex.jones520@gmail.com,gmail.com,AU,AU,AU,601611,debit_card,45,1,jewelry,mobile,0
TXN001069,2024-01-29 07:21:09,44.59,lisa.rodriguez730@icloud.com,icloud.com,MX,MX,MX,448100,debit_card,1765,0,sporting_goods,tablet,0
TXN001070,2024-10-14 22:54:35,47.68,alex.rodriguez241@gmx.com,gmx.com,BR,BR,BR,601611,paypal,1781,1,electronics,tablet,0
TXN001071,2024-11-15 05:48:22,91.98,alex.jones589@gmail.com,gmail.com,US,US,US,424242,bank_transfer,133,1,jewelry,mobile,0
TXN001072,2024-09-18 15:37:03,49.51,maria.jones743@outlook.com,outlook.com,MX,MX,MX,411111,paypal,241,2,sporting_goods,desktop,0
TXN001073,2024-12-10 14:26:54,48.88,lisa.lee312@icloud.com,icloud.com,BR,BR,BR,448100,credit_card,1628,0,prepaid_card,tablet,0
TXN001074,2024-12-08 19:39:46,17.82,luis.jones724@mail.com,mail.com,AR,AR,AR,373737,paypal,1821,0,prepaid_card,tablet,0
TXN001075,2024-01-17 23:52:32,31.96,ana.rodriguez674@outlook.com,outlook.com,CA,CA,CA,448100,credit_card,844,0,books,desktop,0
TXN001076,2024-05-04 19:35:15,191.66,peter.johnson999@icloud.com,icloud.com,AR,AR,AR,448100,credit_card,1524,0,prepaid_card,mobile,0
TXN001077,2024-10-04 10:13:43,99.69,chris.davis553@hotmail.com,hotmail.com,CO,CO,CO,411111,paypal,337,1,books,mobile,0
TXN001078,2024-05-03 23:14:37,31.21,peter.jones470@gmx.com,gmx.com,AU,AU,AU,373737,credit_card,121,0,books,tablet,0
TXN001079,2024-09-26 01:26:57,19.58,david.martinez73@gmail.com,gmail.com,AU,AU,AU,601109,bank_transfer,871,1,clothing,mobile,0
TXN001080,2024-10-09 14:52:41,166.73,tom.lee225@outlook.com,outlook.com,AR,AR,AR,411111,bank_transfer,1537,1,home_appliances,mobile,0
TXN001081,2024-12-29 20:55:35,87.46,jane.smith65@gmx.com,gmx.com,CO,CO,CO,411111,paypal,1304,1,home_appliances,mobile,0
TXN001082,2024-04-30 09:38:12,234.45,maria.johnson788@protonmail.com,protonmail.com,DE,PK,UA,411111,credit_card,261,1,prepaid_card,tablet,1
TXN001083,2024-05-06 23:20:49,13.28,emma.wilson519@mail.com,mail.com,MX,MX,MX,424242,bank_transfer,138,1,beauty,tablet,0
TXN001084,2024-01-09 20:38:17,59.1,lisa.jones580@hotmail.com,hotmail.com,CA,CA,CA,532532,debit_card,912,1,clothing,desktop,0
TXN001085,2024-04-14 05:03:31,33.02,mike.brown881@gmx.com,gmx.com,CA,CA,CA,601109,bank_transfer,832,1,jewelry,mobile,0
TXN001086,2024-04-12 09:26:10,33.28,luis.johnson729@hotmail.com,hotmail.com,CO,CO,CO,424242,debit_card,1713,2,jewelry,tablet,0
TXN001087,2024-06-14 08:59:57,93.72,chris.davis782@yahoo.com,yahoo.com,AR,AR,AR,411111,debit_card,298,1,beauty,desktop,0
TXN001088,2024-06-02 17:32:13,77.46,maria.wilson602@mail.com,mail.com,DE,DE,DE,532532,paypal,1865,0,clothing,mobile,0
TXN001089,2024-11-08 15:35:54,72.26,chris.brown627@gmail.com,gmail.com,MX,MX,MX,540540,credit_card,797,2,sporting_goods,tablet,0
TXN001090,2024-10-09 10:24:09,346.03,luis.smith831@gmail.com,gmail.com,CO,CO,CO,411111,credit_card,827,1,jewelry,mobile,0
TXN001091,2024-09-22 22:28:49,82.84,tom.lee45@yahoo.com,yahoo.com,BR,BR,BR,601611,credit_card,1488,1,home_appliances,tablet,0
TXN001092,2024-01-02 21:39:49,61.38,luis.smith445@gmx.com,gmx.com,FR,FR,FR,532532,paypal,777,2,prepaid_card,mobile,0
TXN001093,2024-06-21 03:25:28,111.57,luis.lee23@icloud.com,icloud.com,DE,DE,DE,411111,paypal,1595,1,prepaid_card,mobile,0
TXN001094,2024-09-23 07:17:06,84.14,alex.johnson566@yahoo.com,yahoo.com,CO,CO,CO,601109,paypal,417,1,home_appliances,mobile,0
TXN001095,2024-03-30 06:22:13,18.81,sarah.jones17@gmx.com,gmx.com,MX,MX,MX,601611,debit_card,454,0,books,desktop,0
TXN001096,2024-06-04 01:42:00,109.15,david.smith327@gmx.com,gmx.com,DE,DE,DE,373737,bank_transfer,535,1,clothing,mobile,0
TXN001097,2024-09-22 08:39:28,173.4,alex.garcia544@mail.com,mail.com,BR,BR,BR,601611,bank_transfer,64,1,sporting_goods,desktop,0
TXN001098,2024-10-17 00:10:11,109.84,jane.smith175@protonmail.com,protonmail.com,GB,GB,GB,448100,paypal,1669,1,home_appliances,tablet,0
TXN001099,2024-11-07 21:39:19,56.82,john.jones619@hotmail.com,hotmail.com,DE,DE,DE,532532,paypal,575,2,home_appliances,desktop,0
TXN001100,2024-06-05 21:09:31,45.88,peter.davis201@hotmail.com,hotmail.com,MX,MX,MX,601109,credit_card,817,2,books,mobile,0
TXN001101,2024-05-25 23:34:22,48.47,david.rodriguez606@mail.com,mail.com,US,US,US,424242,bank_transfer,408,0,prepaid_card,tablet,0
TXN001102,2024-05-19 16:30:53,114.87,maria.lee746@mail.com,mail.com,FR,FR,FR,532532,credit_card,950,0,books,desktop,0
TXN001103,2024-09-01 00:48:30,95.7,john.smith970@icloud.com,icloud.com,GB,GB,GB,424242,credit_card,1435,0,electronics,tablet,0
TXN001104,2024-06-02 03:14:45,89.05,tom.wilson518@gmail.com,gmail.com,DE,DE,DE,540540,paypal,1360,0,home_appliances,tablet,0
TXN001105,2024-05-26 01:51:26,138.44,alex.lee326@yahoo.com,yahoo.com,CO,CO,CO,424242,paypal,1345,0,clothing,mobile,0
TXN001106,2024-03-02 10:06:13,171.78,john.rodriguez480@mail.com,mail.com,GB,GB,GB,424242,bank_transfer,491,2,electronics,mobile,0
TXN001107,2024-06-23 15:36:09,19.28,mike.jones712@icloud.com,icloud.com,CA,CA,CA,601611,credit_card,151,2,clothing,desktop,0
TXN001108,2024-03-27 14:38:48,18.42,chris.jones372@protonmail.com,protonmail.com,DE,DE,DE,424242,credit_card,82,1,sporting_goods,mobile,0
TXN001109,2024-07-10 14:12:53,11.61,mike.wilson379@yahoo.com,yahoo.com,AU,AU,AU,601109,bank_transfer,1749,2,electronics,tablet,0
TXN001110,2024-11-20 08:40:42,58.54,sarah.rodriguez196@icloud.com,icloud.com,US,US,US,540540,bank_transfer,1246,2,beauty,mobile,0
TXN001111,2024-10-10 03:21:29,187.43,david.smith67@gmx.com,gmx.com,AU,AU,AU,601611,bank_transfer,627,1,books,mobile,0
TXN001112,2024-06-23 11:45:20,24.06,david.smith373@icloud.com,icloud.com,DE,DE,DE,601109,debit_card,654,2,clothing,tablet,0
TXN001113,2024-12-22 18:57:08,66.77,tom.garcia898@gmx.com,gmx.com,MX,MX,MX,373737,credit_card,399,1,beauty,desktop,0
TXN001114,2024-12-23 18:46:23,98.22,maria.garcia30@icloud.com,icloud.com,DE,DE,DE,601611,bank_transfer,131,1,jewelry,desktop,0
TXN001115,2024-06-11 04:38:51,74.27,jane.davis308@hotmail.com,hotmail.com,CO,CO,CO,424242,paypal,719,0,beauty,desktop,0
TXN001116,2024-10-05 16:17:16,177.78,chris.martinez808@protonmail.com,protonmail.com,GB,GB,GB,540540,paypal,1446,1,jewelry,mobile,0
TXN001117,2024-05-04 22:40:46,58.51,sarah.lee539@hotmail.com,hotmail.com,MX,MX,MX,601611,debit_card,1578,1,prepaid_card,mobile,0
TXN001118,2024-11-16 16:55:52,33.89,sarah.wilson48@mail.com,mail.com,AR,AR,AR,448100,credit_card,837,1,electronics,mobile,0
TXN001119,2024-05-16 08:39:25,144.3,alex.martinez528@gmx.com,gmx.com,MX,MX,MX,448100,debit_card,150,1,sporting_goods,desktop,0
TXN001120,2024-04-04 06:32:17,42.27,anna.rodriguez307@mail.com,mail.com,DE,DE,DE,601611,debit_card,1463,2,electronics,desktop,0
TXN001121,2024-02-18 20:52:05,114.72,luis.martinez490@outlook.com,outlook.com,AR,AR,AR,448100,paypal,1855,1,clothing,desktop,0
TXN001122,2024-11-03 13:30:18,72.7,alex.smith173@gmx.com,gmx.com,CA,CA,CA,373737,debit_card,1375,1,sporting_goods,tablet,0
TXN001123,2024-04-18 09:11:00,20.55,jane.jones79@icloud.com,icloud.com,DE,DE,DE,532532,bank_transfer,1155,2,beauty,tablet,0
TXN001124,2024-10-23 20:40:36,53.97,david.lee255@mail.com,mail.com,MX,MX,MX,424242,paypal,622,0,prepaid_card,mobile,0
TXN001125,2024-02-01 13:16:45,39.3,alex.garcia22@outlook.com,outlook.com,AR,AR,AR,373737,debit_card,424,0,home_appliances,desktop,0
TXN001126,2024-07-01 19:44:24,50.85,emma.davis373@protonmail.com,protonmail.com,MX,MX,MX,540540,bank_transfer,1108,2,beauty,desktop,0
TXN001127,2024-06-05 04:21:13,102.25,lisa.johnson571@hotmail.com,hotmail.com,US,US,US,601109,credit_card,168,1,prepaid_card,tablet,0
TXN001128,2024-06-09 04:03:31,319.8,david.johnson231@outlook.com,outlook.com,AR,AR,AR,601611,debit_card,204,2,home_appliances,desktop,0
TXN001129,2024-03-02 02:02:58,73.52,alex.johnson275@gmx.com,gmx.com,AR,AR,AR,532532,bank_transfer,1648,2,jewelry,mobile,0
TXN001130,2024-01-27 23:03:37,55.91,lisa.lee74@mail.com,mail.com,CA,CA,CA,532532,bank_transfer,390,2,prepaid_card,tablet,0
TXN001131,2024-05-06 10:31:23,70.05,chris.lee199@icloud.com,icloud.com,FR,FR,FR,601109,credit_card,592,0,beauty,mobile,0
TXN001132,2024-06-20 15:14:30,147.45,ana.jones864@protonmail.com,protonmail.com,MX,MX,MX,373737,bank_transfer,1100,1,beauty,tablet,0
TXN001133,2024-10-16 15:44:27,115.49,john.smith423@hotmail.com,hotmail.com,CO,CO,CO,411111,credit_card,1076,2,clothing,tablet,0
TXN001134,2024-06-17 19:06:07,46.25,peter.davis299@hotmail.com,hotmail.com,DE,DE,DE,601109,debit_card,70,0,jewelry,desktop,0
TXN001135,2024-03-30 18:19:34,76.36,lisa.johnson382@gmx.com,gmx.com,GB,GB,GB,448100,debit_card,1089,2,electronics,mobile,0
TXN001136,2024-04-05 19:24:42,67.47,sarah.garcia407@mail.com,mail.com,DE,DE,DE,424242,credit_card,390,1,books,desktop,0
TXN001137,2024-08-11 08:11:48,24.18,anna.brown601@yahoo.com,yahoo.com,CO,CO,CO,448100,credit_card,1594,1,books,tablet,0
TXN001138,2024-06-08 00:21:34,32.26,maria.martinez386@hotmail.com,hotmail.com,BR,BR,BR,601611,credit_card,706,1,jewelry,mobile,0
TXN001139,2024-11-24 22:20:57,148.86,maria.brown349@icloud.com,icloud.com,MX,MX,MX,601611,debit_card,79,2,clothing,desktop,0
TXN001140,2024-06-09 12:23:47,16.71,ana.wilson656@hotmail.com,hotmail.com,GB,GB,GB,601109,bank_transfer,1348,2,books,mobile,0
TXN001141,2024-07-25 22:17:58,21.92,sarah.smith79@gmail.com,gmail.com,AU,AU,AU,540540,credit_card,918,1,electronics,tablet,0
TXN001142,2024-01-24 07:48:10,11.93,david.jones697@outlook.com,outlook.com,AR,AR,AR,532532,debit_card,890,2,books,tablet,0
TXN001143,2024-03-11 17:37:23,102.97,luis.rodriguez507@icloud.com,icloud.com,FR,FR,FR,424242,bank_transfer,791,0,prepaid_card,desktop,0
TXN001144,2024-11-06 07:27:38,50.12,john.johnson647@hotmail.com,hotmail.com,AU,AU,AU,601109,debit_card,1781,1,sporting_goods,desktop,0
TXN001145,2024-05-05 20:09:06,33.76,mike.davis265@gmx.com,gmx.com,DE,DE,DE,448100,paypal,530,0,clothing,mobile,0
TXN001146,2024-06-02 16:03:52,51.06,anna.rodriguez483@gmail.com,gmail.com,FR,FR,FR,373737,bank_transfer,1686,2,books,mobile,0
TXN001147,2024-08-03 11:38:03,95.04,tom.lee819@protonmail.com,protonmail.com,US,US,US,373737,paypal,1875,0,electronics,mobile,0
TXN001148,2024-01-22 02:49:17,12.75,lisa.jones349@hotmail.com,hotmail.com,CA,CA,CA,411111,paypal,620,2,sporting_goods,tablet,0
TXN001149,2024-07-03 21:54:48,135.56,peter.wilson565@icloud.com,icloud.com,MX,MX,MX,448100,paypal,1443,1,prepaid_card,desktop,0
TXN001150,2024-05-06 08:30:24,151.4,luis.wilson255@protonmail.com,protonmail.com,FR,FR,FR,601109,paypal,455,1,home_appliances,desktop,0
TXN001151,2024-02-24 05:54:35,45.89,lisa.martinez794@mail.com,mail.com,DE,DE,DE,601611,credit_card,1830,1,beauty,mobile,0
TXN001152,2024-06-01 16:37:59,11.78,emma.smith485@yahoo.com,yahoo.com,DE,DE,DE,532532,paypal,1347,0,home_appliances,mobile,0
TXN001153,2024-06-12 01:56:09,75.38,peter.davis615@protonmail.com,protonmail.com,GB,GB,GB,448100,debit_card,66,0,beauty,tablet,0
TXN001154,2024-03-09 00:13:14,117.62,lisa.johnson600@gmail.com,gmail.com,US,US,US,448100,credit_card,1714,2,electronics,mobile,0
TXN001155,2024-07-17 05:15:51,41.59,jane.davis329@outlook.com,outlook.com,US,US,US,532532,bank_transfer,738,0,beauty,mobile,0
TXN001156,2024-09-29 08:32:22,148.0,john.wilson160@gmx.com,gmx.com,AU,AU,AU,601109,credit_card,1090,1,home_appliances,desktop,0
